RegionID,RegionName,StateName,Date,Value
395201.0,Wapakoneta,OH,2023-05-31,82.0
394377.0,Bellefontaine,OH,2023-05-31,162.0
394449.0,Celina,OH,2023-05-31,53.0
395230.0,Wilmington,OH,2023-05-31,152.0
394424.0,Bucyrus,OH,2023-05-31,99.0
395178.0,Urbana,OH,2023-05-31,74.0
394434.0,Cambridge,OH,2023-05-31,96.0
394526.0,Defiance,OH,2023-05-31,130.0
394506.0,Coshocton,OH,2023-05-31,105.0
753892.0,Jackson,OH,2023-05-31,150.0
395206.0,Washington Court House,OH,2023-05-31,54.0
395185.0,Van Wert,OH,2023-05-31,76.0
394775.0,Las Vegas,NV,2023-05-31,8605.0
395019.0,Reno,NV,2023-05-31,1397.0
394592.0,Fernley,NV,2023-05-31,246.0
394444.0,Carson City,NV,2023-05-31,149.0
394566.0,Elko,NV,2023-05-31,166.0
394954.0,Pahrump,NV,2023-05-31,398.0
394628.0,Gardnerville Ranchos,NV,2023-05-31,244.0
394584.0,Fallon,NV,2023-05-31,67.0
753927.0,Winnemucca,NV,2023-05-31,58.0
394705.0,Indianapolis,IN,2023-05-31,4873.0
394612.0,Fort Wayne,IN,2023-05-31,669.0
395107.0,South Bend,IN,2023-05-31,701.0
394579.0,Evansville,IN,2023-05-31,667.0
753895.0,Lafayette,IN,2023-05-31,388.0
394565.0,Elkhart,IN,2023-05-31,291.0
395151.0,Terre Haute,IN,2023-05-31,410.0
394393.0,Bloomington,IN,2023-05-31,507.0
394893.0,Muncie,IN,2023-05-31,270.0
394857.0,Michigan City,IN,2023-05-31,318.0
394755.0,Kokomo,IN,2023-05-31,204.0
394489.0,Columbus,IN,2023-05-31,170.0
395205.0,Warsaw,IN,2023-05-31,211.0
394826.0,Marion,IN,2023-05-31,156.0
395021.0,Richmond,IN,2023-05-31,136.0
394721.0,Jasper,IN,2023-05-31,209.0
394906.0,New Castle,IN,2023-05-31,101.0
394739.0,Kendallville,IN,2023-05-31,124.0
394987.0,Plymouth,IN,2023-05-31,104.0
395087.0,Seymour,IN,2023-05-31,70.0
394375.0,Bedford,IN,2023-05-31,127.0
394349.0,Auburn,IN,2023-05-31,62.0
394507.0,Crawfordsville,IN,2023-05-31,91.0
394801.0,Logansport,IN,2023-05-31,46.0
394696.0,Huntington,IN,2023-05-31,60.0
395192.0,Vincennes,IN,2023-05-31,69.0
394973.0,Peru,IN,2023-05-31,57.0
394525.0,Decatur,IN,2023-05-31,34.0
394331.0,Angola,IN,2023-05-31,94.0
395207.0,Washington,IN,2023-05-31,71.0
